Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-03-30 00:00:00-05:00,26.040137791188734,26.07617950439453,26.004096077982936,26.07617950439453,56000,0.0,0
1993-03-31 00:00:00-05:00,26.148257416478494,26.220340827688634,26.05815315246582,26.05815315246582,111600,0.0,0
1993-04-01 00:00:00-05:00,26.094203644540062,26.094203644540062,25.913995055834672,25.96805763244629,129500,0.0,0
1993-04-02 00:00:00-05:00,25.751791103100793,25.751791103100793,25.42741584777832,25.42741584777832,59400,0.0,0
1993-04-05 00:00:00-04:00,25.62564364273222,25.62564364273222,25.481476871183798,25.553560256958008,172200,0.0,0
1993-04-06 00:00:00-04:00,25.60762941719282,25.60762941719282,25.409400055061138,25.481483459472656,129700,0.0,0
1993-04-07 00:00:00-04:00,25.517535477813656,25.571598052978516,25.463472902648796,25.571598052978516,28000,0.0,0
1993-04-08 00:00:00-04:00,25.679721744782334,25.679721744782334,25.4274297416757,25.535554885864258,180800,0.0,0
1993-04-12 00:00:00-04:00,25.787848056482623,25.913994063747037,25.75180634012136,25.895973205566406,348500,0.0,0
1993-04-13 00:00:00-04:00,25.877953566445242,26.040141297711266,25.859932707415684,25.950037002563477,146100,0.0,0
1993-04-14 00:00:00-04:00,25.968064054826037,25.986084918153466,25.89598060151632,25.91400146484375,119600,0.0,0
1993-04-15 00:00:00-04:00,25.89598060151632,25.968064054826037,25.805876284879172,25.91400146484375,148600,0.0,0
1993-04-16 00:00:00-04:00,25.93202232817118,25.968064054826037,25.87795973818889,25.91400146484375,47900,0.0,0
1993-04-19 00:00:00-04:00,25.913983717977,25.986067121921305,25.78783776107447,25.805858612060547,157000,0.0,0
1993-04-20 00:00:00-04:00,25.769828033447265,25.805869750976562,25.517536010742187,25.679723739624023,279500,0.0,0
1993-04-21 00:00:00-04:00,25.733794196268146,25.733794196268146,25.589627282003338,25.661710739135742,67900,0.0,0
1993-04-22 00:00:00-04:00,25.553578266887204,25.769828576621087,25.33732795715332,25.33732795715332,97700,0.0,0
1993-04-23 00:00:00-04:00,25.28326102393014,25.3553444480896,25.193156743730817,25.229198455810547,106000,0.0,0
1993-04-26 00:00:00-04:00,25.24722951637746,25.33733383299551,24.9588957031997,25.03097915649414,62600,0.0,0
1993-04-27 00:00:00-04:00,24.994937739141307,25.301292419433594,24.994937739141307,25.301292419433594,156800,0.0,0
1993-04-28 00:00:00-04:00,25.265251393832113,25.31931398597298,25.211188801691247,25.247230529785156,85900,0.0,0
1993-04-29 00:00:00-04:00,25.30128220352791,25.355344772338867,25.15711535336536,25.355344772338867,85000,0.0,0
1993-04-30 00:00:00-04:00,25.445448599951416,25.535552879696287,25.391386032104492,25.391386032104492,88500,0.0,0
1993-05-03 00:00:00-04:00,25.42741433185314,25.553560256958008,25.319289253191823,25.553560256958008,80500,0.0,0
1993-05-04 00:00:00-04:00,25.607644571021503,25.733790603391068,25.57160284748734,25.643686294555664,149100,0.0,0
1993-05-05 00:00:00-04:00,25.64368346761638,25.80587120564066,25.64368346761638,25.71576690673828,109000,0.0,0
1993-05-06 00:00:00-04:00,25.679724427718153,25.697745286965674,25.607640990728065,25.625661849975586,54700,0.0,0
1993-05-07 00:00:00-04:00,25.643681486531662,25.643681486531662,25.535556336201942,25.571598052978516,68000,0.0,0
1993-05-10 00:00:00-04:00,25.607640990728065,25.769828723955758,25.607640990728065,25.625661849975586,113900,0.0,0
1993-05-11 00:00:00-04:00,25.625666177573322,25.73379135131836,25.553582728409967,25.73379135131836,42600,0.0,0
1993-05-12 00:00:00-04:00,25.625666641085544,25.715770954169532,25.625666641085544,25.697750091552734,31000,0.0,0
1993-05-13 00:00:00-04:00,25.58961544754321,25.58961544754321,25.37336517615552,25.391386032104492,129100,0.0,0
1993-05-14 00:00:00-04:00,25.391386258331213,25.463469682769343,25.355344546112146,25.37336540222168,63500,0.0,0
1993-05-17 00:00:00-04:00,25.4454419783304,25.463462829589844,25.33731687077376,25.463462829589844,34000,0.0,0
1993-05-18 00:00:00-04:00,25.481485812589735,25.499506665356773,25.35533984322048,25.445444107055664,105200,0.0,0
1993-05-19 00:00:00-04:00,25.445452725200667,25.96805763244629,25.28326499536582,25.96805763244629,50200,0.0,0
1993-05-20 00:00:00-04:00,25.968056719030887,26.04014015197754,25.9139941443209,26.04014015197754,98200,0.0,0
1993-05-21 00:00:00-04:00,26.058150525865607,26.09419222783776,25.78783776107447,25.805858612060547,221400,0.0,0
1993-05-24 00:00:00-04:00,25.85993887486146,26.004105781480895,25.85993887486146,25.91400146484375,30500,0.0,0
1993-05-25 00:00:00-04:00,26.022120209057906,26.022120209057906,25.96805763244629,25.96805763244629,191800,0.0,0
1993-05-26 00:00:00-04:00,26.040150209025537,26.310463186973898,26.02212934382898,26.292442321777344,102400,0.0,0
1993-05-27 00:00:00-04:00,26.328469902154012,26.328469902154012,26.16628220255142,26.20232391357422,53800,0.0,0
1993-05-28 00:00:00-04:00,26.184304644011924,26.184304644011924,25.95003350817424,26.07617950439453,79100,0.0,0
1993-06-01 00:00:00-04:00,26.166297693272146,26.4185898197913,26.13025596091227,26.3284854888916,28300,0.0,0
1993-06-02 00:00:00-04:00,26.256400591384228,26.38254664776013,26.148275400204884,26.292442321777344,20300,0.0,0
1993-06-03 00:00:00-04:00,26.238365624597016,26.238365624597016,26.148261347040023,26.20232391357422,21600,0.0,0
1993-06-04 00:00:00-04:00,26.13023971178517,26.13023971178517,26.004093726969653,26.112218856811523,32000,0.0,0
1993-06-07 00:00:00-04:00,26.166284471337484,26.166284471337484,26.022117614746094,26.022117614746094,121400,0.0,0
1993-06-08 00:00:00-04:00,25.950029481132077,25.950029481132077,25.787841796875,25.787841796875,104500,0.0,0
1993-06-09 00:00:00-04:00,25.877939224243164,25.98606431849488,25.84189752615926,25.877939224243164,43300,0.0,0
1993-06-10 00:00:00-04:00,25.859931489205145,25.913994063747037,25.805868914663254,25.895973205566406,17900,0.0,0
1993-06-11 00:00:00-04:00,25.98607993968559,26.04014251931046,25.895975640310816,26.004100799560547,647400,0.0,0
1993-06-14 00:00:00-04:00,26.040141067928445,26.058161926798984,25.96805763244629,25.96805763244629,64200,0.0,0
1993-06-15 00:00:00-04:00,26.004105781480895,26.022126644808328,25.91400146484375,25.91400146484375,142400,0.0,0
1993-06-16 00:00:00-04:00,25.913995055834672,25.96805763244629,25.84191162035252,25.96805763244629,330900,0.0,0
1993-06-17 00:00:00-04:00,26.022111446860748,26.05815315246582,25.968048888453144,26.05815315246582,37400,0.0,0
1993-06-18 00:00:00-04:00,26.043216566021524,26.043216566021524,25.843582153320312,25.843582153320312,58500,0.318,0
1993-06-21 00:00:00-04:00,25.916164550567395,25.916164550567395,25.861718826721663,25.89801597595215,29300,0.0,0
1993-06-22 00:00:00-04:00,25.934318698754833,25.934318698754833,25.87987296320811,25.916170120239258,137500,0.0,0
1993-06-23 00:00:00-04:00,25.916174095342523,25.916174095342523,25.68024253845215,25.68024253845215,227600,0.0,0
1993-06-24 00:00:00-04:00,25.75283387315822,26.025062561035156,25.75283387315822,26.025062561035156,243700,0.0,0
1993-06-25 00:00:00-04:00,26.00692367553711,26.079518019362755,25.9887750895807,26.00692367553711,44800,0.0,0
1993-06-28 00:00:00-04:00,26.133944114542896,26.29728126525879,26.097646969939362,26.29728126525879,439900,0.0,0
1993-06-29 00:00:00-04:00,26.260987088683574,26.260987088683574,26.133947068213093,26.170244216918945,207500,0.0,0
1993-06-30 00:00:00-04:00,26.206541365624798,26.260987088683574,26.133947068213093,26.170244216918945,437600,0.0,0
1993-07-01 00:00:00-04:00,26.20655346845221,26.20655346845221,26.061364806577128,26.0976619720459,605700,0.0,0
1993-07-02 00:00:00-04:00,26.00691461096277,26.02506319059359,25.861725973916222,25.952468872070312,285400,0.0,0
1993-07-06 00:00:00-04:00,25.916174095342523,25.98876842053956,25.64394537585363,25.68024253845215,246400,0.0,0
1993-07-07 00:00:00-04:00,25.66208952190676,25.789129569044913,25.66208952190676,25.752832412719727,343700,0.0,0
1993-07-08 00:00:00-04:00,25.770972859984074,26.09764716384303,25.734675715110857,26.043201446533203,248200,0.0,0
1993-07-09 00:00:00-04:00,26.043212259702173,26.115806579589844,25.98876651978642,26.115806579589844,378200,0.0,0
1993-07-12 00:00:00-04:00,26.079513389311515,26.115810554780282,26.043216223842744,26.0976619720459,373700,0.0,0
1993-07-13 00:00:00-04:00,26.115795435470762,26.188389724381032,25.934309713195077,26.079498291015625,389600,0.0,0
1993-07-14 00:00:00-04:00,26.097649919507244,26.24283851433065,26.079501345154316,26.170244216918945,617300,0.0,0
1993-07-15 00:00:00-04:00,26.152085074475217,26.152085074475217,26.006896538322682,26.061342239379883,443800,0.0,0
1993-07-16 00:00:00-04:00,26.07949521554915,26.09764378563652,25.95245522493757,25.988752365112305,216400,0.0,0
1993-07-19 00:00:00-04:00,25.988758239106314,25.988758239106314,25.89801536815971,25.970609664916992,188200,0.0,0
1993-07-20 00:00:00-04:00,25.952458584350158,26.043201446533203,25.8254185772939,26.043201446533203,68500,0.0,0
1993-07-21 00:00:00-04:00,26.00691398184336,26.025062561035156,25.934319665076178,26.025062561035156,142700,0.0,0
1993-07-22 00:00:00-04:00,25.98877081710301,26.025067983048686,25.843582153320312,25.843582153320312,632400,0.0,0
1993-07-23 00:00:00-04:00,25.89801536815971,25.970609664916992,25.879866793970393,25.970609664916992,286200,0.0,0
1993-07-26 00:00:00-04:00,26.043212259702173,26.170252319505597,26.043212259702173,26.115806579589844,121300,0.0,0
1993-07-27 00:00:00-04:00,26.13395913751467,26.152107720249052,26.006919058373974,26.0976619720459,92800,0.0,0
1993-07-28 00:00:00-04:00,26.043201446533203,26.09764716384303,26.006904301659986,26.043201446533203,30800,0.0,0
1993-07-29 00:00:00-04:00,26.097649767922597,26.260986936150207,26.06135261942757,26.188392639160156,331000,0.0,0
1993-07-30 00:00:00-04:00,26.18839002602607,26.18839002602607,26.006904301659986,26.043201446533203,75300,0.0,0
1993-08-02 00:00:00-04:00,26.07950941964601,26.206549479449436,26.07950941964601,26.115806579589844,41300,0.0,0
1993-08-03 00:00:00-04:00,26.170244521564907,26.242838819821674,26.043204499615562,26.133947372436523,81600,0.0,0
1993-08-04 00:00:00-04:00,26.133947372436523,26.1883930961291,26.061353074179756,26.133947372436523,434000,0.0,0
1993-08-05 00:00:00-04:00,26.13394400769833,26.13394400769833,26.043201146560488,26.079498291015625,36800,0.0,0
1993-08-06 00:00:00-04:00,26.15210373953368,26.170252319505597,26.07950941964601,26.115806579589844,402300,0.0,0
1993-08-09 00:00:00-04:00,26.188397739043957,26.33358636129784,26.133952005698752,26.2609920501709,828200,0.0,0
1993-08-10 00:00:00-04:00,26.242828369140625,26.260976936477512,26.206531234466848,26.242828369140625,604900,0.0,0
1993-08-11 00:00:00-04:00,26.224679801803735,26.31542263848818,26.224679801803735,26.242828369140625,542200,0.0,0
1993-08-12 00:00:00-04:00,26.31543281174235,26.31543281174235,26.079501345154316,26.170244216918945,303700,0.0,0
1993-08-13 00:00:00-04:00,26.188394393286877,26.224691544213126,26.188394393286877,26.20654296875,103500,0.0,0
1993-08-16 00:00:00-04:00,26.224684629886934,26.42431890734628,26.224684629886934,26.35172462463379,241800,0.0,0
1993-08-17 00:00:00-04:00,26.333594309768205,26.442485809326172,26.333594309768205,26.442485809326172,369300,0.0,0
1993-08-18 00:00:00-04:00,26.533217922900725,26.64210937812467,26.515069347030067,26.587663650512695,414300,0.0,0
1993-08-19 00:00:00-04:00,26.605812226383353,26.605812226383353,26.551366498771383,26.587663650512695,28500,0.0,0
1993-08-20 00:00:00-04:00,26.533212063257235,26.605806350708008,26.515063491394542,26.605806350708008,80700,0.0,0
1993-08-23 00:00:00-04:00,26.496919174350783,26.569513473458592,26.496919174350783,26.55136489868164,15600,0.0,0
1993-08-24 00:00:00-04:00,26.55136437122688,26.84174156188965,26.55136437122688,26.84174156188965,273400,0.0,0
1993-08-25 00:00:00-04:00,26.841739503757374,26.96877951493134,26.805442357707665,26.859888076782227,242300,0.0,0
1993-08-26 00:00:00-04:00,26.878032684326172,27.023221247104434,26.769141262242474,26.878032684326172,120000,0.0,0
1993-08-27 00:00:00-04:00,26.805442357707665,26.859888076782227,26.805442357707665,26.859888076782227,25700,0.0,0
1993-08-30 00:00:00-04:00,26.878045252803837,27.005085304640183,26.878045252803837,26.968788146972656,183500,0.0,0
1993-08-31 00:00:00-04:00,26.950625637233657,27.04136848449707,26.91432849832829,27.04136848449707,66500,0.0,0
1993-09-01 00:00:00-04:00,26.95065067660424,27.059542194489513,26.95065067660424,27.005096435546875,136500,0.0,0
1993-09-02 00:00:00-04:00,27.023228609955805,27.05952576054003,26.896188582911012,26.914337158203125,472400,0.0,0
1993-09-03 00:00:00-04:00,26.896188430066378,26.968782730822294,26.85989127968842,26.932485580444336,630500,0.0,0
1993-09-07 00:00:00-04:00,26.932496721741302,26.968793887134485,26.714713729382208,26.75101089477539,196400,0.0,0
1993-09-08 00:00:00-04:00,26.750998302898573,26.750998302898573,26.478769690589566,26.660255432128906,269900,0.0,0
1993-09-09 00:00:00-04:00,26.551376804061558,26.732862633207567,26.551376804061558,26.71471405029297,239200,0.0,0
1993-09-10 00:00:00-04:00,26.787300618489585,26.968786395037615,26.751003463179977,26.950637817382812,106500,0.0,0
1993-09-13 00:00:00-04:00,27.04138246230771,27.04138246230771,26.968788146972656,26.968788146972656,66900,0.0,0
1993-09-14 00:00:00-04:00,26.89618522283193,26.89618522283193,26.76914521165796,26.859888076782227,184500,0.0,0
1993-09-15 00:00:00-04:00,26.750999828554548,26.950634155633313,26.660256952609657,26.932485580444336,101000,0.0,0
1993-09-16 00:00:00-04:00,26.8961989127896,26.914347495051942,26.805456001477893,26.823604583740234,54300,0.0,0
1993-09-17 00:00:00-04:00,26.808114503285406,26.826376161666392,26.73506786976147,26.771591186523438,200900,0.286,0
1993-09-20 00:00:00-04:00,26.808109535311736,26.862894500302154,26.552446365356445,26.552446365356445,57800,0.0,0
1993-09-21 00:00:00-04:00,26.588961688792647,26.625484987815714,26.187205399538914,26.461130142211914,318200,0.0,0
1993-09-22 00:00:00-04:00,26.552452883762825,26.716807819081854,26.51592956480304,26.68028450012207,439700,0.0,0
1993-09-23 00:00:00-04:00,26.75331981755017,26.84462807631314,26.716796514044983,26.826366424560547,88500,0.0,0
1993-09-24 00:00:00-04:00,26.789843998671394,26.808105651022228,26.716797389268063,26.753320693969727,53500,0.0,0
1993-09-27 00:00:00-04:00,26.954212474629813,27.045520782470703,26.954212474629813,27.045520782470703,274600,0.0,0
1993-09-28 00:00:00-04:00,27.063775004488853,27.063775004488853,26.97246672174766,26.9907283782959,158300,0.0,0
1993-09-29 00:00:00-04:00,26.99072232476239,27.063768934572302,26.862890757595046,26.8994140625,221000,0.0,0
1993-09-30 00:00:00-04:00,26.899418067932128,26.954203033447264,26.789848136901853,26.844633102416992,99300,0.0,0
1993-10-01 00:00:00-04:00,26.80810113492332,27.008979276942497,26.771577836374377,26.972455978393555,22700,0.0,0
1993-10-04 00:00:00-04:00,27.008991241455078,27.008991241455078,26.93594461199881,27.008991241455078,1038500,0.0,0
1993-10-05 00:00:00-04:00,27.06376422476591,27.06376422476591,26.8811477320212,26.972455978393555,436500,0.0,0
1993-10-06 00:00:00-04:00,26.990735511469648,27.100305479716482,26.954212188720703,26.954212188720703,209200,0.0,0
1993-10-07 00:00:00-04:00,26.9907306847365,26.9907306847365,26.862899077975232,26.881160736083984,59400,0.0,0
1993-10-08 00:00:00-04:00,26.954215511699868,26.972477175325682,26.7168138845643,26.917692184448242,54400,0.0,0
1993-10-11 00:00:00-04:00,26.972455978393555,27.02724092621697,26.972455978393555,26.972455978393555,467100,0.0,0
1993-10-12 00:00:00-04:00,27.008991241455078,27.027252898819146,26.990729584091014,27.008991241455078,26200,0.0,0
1993-10-13 00:00:00-04:00,27.027252898819146,27.027252898819146,26.972467926726946,27.008991241455078,139100,0.0,0
1993-10-14 00:00:00-04:00,27.118557425780352,27.355958938598633,27.045510806451652,27.355958938598633,108100,0.0,0
1993-10-15 00:00:00-04:00,27.483802088703293,27.55684873877294,27.41075543863365,27.502063751220703,1502500,0.0,0
1993-10-18 00:00:00-04:00,27.483774342644868,27.483774342644868,27.39246612223741,27.42898941040039,722400,0.0,0
1993-10-19 00:00:00-04:00,27.392473738917882,27.44725868639572,27.228118896484375,27.228118896484375,880100,0.0,0
1993-10-20 00:00:00-04:00,27.319421930434476,27.319421930434476,27.20985205638193,27.264636993408203,230400,0.0,0
1993-10-21 00:00:00-04:00,27.282903843962213,27.282903843962213,27.19159559816582,27.228118896484375,56200,0.0,0
1993-10-22 00:00:00-04:00,27.26466051009145,27.374230478651764,27.100305557250977,27.100305557250977,390700,0.0,0
1993-10-25 00:00:00-04:00,27.1185548843876,27.209863149991598,27.045508271904403,27.17333984375,114500,0.0,0
1993-10-26 00:00:00-04:00,27.15508270263672,27.173344358791823,27.06377442186121,27.15508270263672,186200,0.0,0
1993-10-27 00:00:00-04:00,27.1185548843876,27.1916014968708,27.1185548843876,27.17333984375,118400,0.0,0
1993-10-28 00:00:00-04:00,27.20985362973509,27.447255037242847,27.20985362973509,27.374208450317383,129600,0.0,0
1993-10-29 00:00:00-04:00,27.35594680358602,27.392470097048747,27.33768515685465,27.374208450317383,80700,0.0,0
1993-11-01 00:00:00-05:00,27.337697602079775,27.465529187393443,27.337697602079775,27.447267532348633,36400,0.0,0
1993-11-02 00:00:00-05:00,27.4107277663189,27.465512698563376,27.264634613666967,27.42898941040039,262100,0.0,0
1993-11-03 00:00:00-05:00,27.41075065468745,27.41075065468745,26.954209171431497,27.082040786743164,479100,0.0,0
1993-11-04 00:00:00-05:00,27.082038668767076,27.082038668767076,26.771590484431915,26.789852142333984,130400,0.0,0
1993-11-05 00:00:00-05:00,26.7168138845643,26.917692184448242,26.607243902809422,26.917692184448242,363200,0.0,0
1993-11-08 00:00:00-05:00,26.935950527346233,27.027258834218593,26.862903881848343,26.954212188720703,367600,0.0,0
1993-11-09 00:00:00-05:00,27.136810821863794,27.155072471138265,26.954194329119087,26.972455978393555,246900,0.0,0
1993-11-10 00:00:00-05:00,26.972461659421203,27.17333984375,26.899415046938003,27.17333984375,46500,0.0,0
1993-11-11 00:00:00-05:00,27.173352202957854,27.24639884866473,27.08204389582426,27.100305557250977,88900,0.0,0
1993-11-12 00:00:00-05:00,27.155072299847262,27.31942714228077,27.136810650687984,27.228118896484375,108200,0.0,0
1993-11-15 00:00:00-05:00,27.282919838924535,27.282919838924535,27.136826560001243,27.20987319946289,243300,0.0,0
1993-11-16 00:00:00-05:00,27.264657068348125,27.355965363955452,27.15508711361933,27.337703704833984,492600,0.0,0
1993-11-17 00:00:00-05:00,27.355947997923902,27.355947997923902,27.1185465800514,27.191593170166016,39600,0.0,0
1993-11-18 00:00:00-05:00,27.155087925047184,27.209872904048623,27.045517967044304,27.11856460571289,240800,0.0,0
1993-11-19 00:00:00-05:00,27.02724889222427,27.100295510851904,27.00898723756736,27.063772201538086,106000,0.0,0
1993-11-22 00:00:00-05:00,26.99072232476239,27.008983977214868,26.808105800237612,26.8994140625,165300,0.0,0
1993-11-23 00:00:00-05:00,27.045520782470703,27.06378244403888,26.899427489925284,27.045520782470703,89700,0.0,0
1993-11-24 00:00:00-05:00,27.118559390326517,27.173344358791823,27.082036078016312,27.15508270263672,77200,0.0,0
1993-11-26 00:00:00-05:00,27.228124803112397,27.228124803112397,27.1550781906292,27.17333984375,1019800,0.0,0
1993-11-29 00:00:00-05:00,27.24638874810717,27.301173712077894,27.063772201538086,27.063772201538086,517500,0.0,0
1993-11-30 00:00:00-05:00,27.045517468082686,27.20987240205483,27.02725580875245,27.082040786743164,230000,0.0,0
1993-12-01 00:00:00-05:00,27.22813456371577,27.246396223382916,27.11856460571289,27.11856460571289,379200,0.0,0
1993-12-02 00:00:00-05:00,27.173331522637362,27.20985481769467,27.1185465800514,27.191593170166016,352000,0.0,0
1993-12-03 00:00:00-05:00,27.173340680686923,27.301172256469727,27.173340680686923,27.301172256469727,306000,0.0,0
1993-12-06 00:00:00-05:00,27.337703502655028,27.429011797587076,27.337703502655028,27.392488479614258,99500,0.0,0
1993-12-07 00:00:00-05:00,27.392470097048747,27.410731743780115,27.33768515685465,27.374208450317383,88800,0.0,0
1993-12-08 00:00:00-05:00,27.374208450317383,27.374208450317383,27.33768515685465,27.374208450317383,146700,0.0,0
1993-12-09 00:00:00-05:00,27.374223398875042,27.410746712282478,27.246391801949006,27.282915115356445,416500,0.0,0
1993-12-10 00:00:00-05:00,27.30116549312149,27.30116549312149,27.17333394900654,27.228118896484375,412900,0.0,0
1993-12-13 00:00:00-05:00,27.228133548736572,27.392488479614258,27.191610230763754,27.392488479614258,273200,0.0,0
1993-12-14 00:00:00-05:00,27.410732940509867,27.410732940509867,27.191593170166016,27.191593170166016,41900,0.0,0
1993-12-15 00:00:00-05:00,27.22812932725713,27.24639098341223,27.15508270263672,27.15508270263672,82600,0.0,0
1993-12-16 00:00:00-05:00,27.264656770005622,27.264656770005622,27.20987179324071,27.246395111083984,78200,0.0,0
1993-12-17 00:00:00-05:00,27.30420769301037,27.414527724093237,27.285821021163223,27.396141052246094,104700,0.317,0
1993-12-20 00:00:00-05:00,27.377752814152288,27.451299497333352,27.35936614335702,27.432912826538086,68800,0.0,0
1993-12-21 00:00:00-05:00,27.39613289951717,27.39613289951717,27.304199567639593,27.340972900390625,205700,0.0,0
1993-12-22 00:00:00-05:00,27.414521303348884,27.54322797613456,27.35936130072645,27.52484130859375,410300,0.0,0
1993-12-23 00:00:00-05:00,27.506450653076172,27.561610647701325,27.46967732332607,27.506450653076172,533800,0.0,0
1993-12-27 00:00:00-05:00,27.5064387727291,27.653532028198242,27.5064387727291,27.653532028198242,447100,0.0,0
1993-12-28 00:00:00-05:00,27.635161139748316,27.727094476873226,27.616774472323332,27.708707809448242,880600,0.0,0
1993-12-29 00:00:00-05:00,27.727088395939315,27.74547505933185,27.653541742369185,27.67192840576172,266700,0.0,0
1993-12-30 00:00:00-05:00,27.653533019408773,27.653533019408773,27.506439758667234,27.561599731445312,219900,0.0,0
1993-12-31 00:00:00-05:00,27.616758227588186,27.653531540807343,27.396118348273234,27.414505004882812,312900,0.0,0
1994-01-03 00:00:00-05:00,27.414519565892682,27.451292898643715,27.304199567639593,27.340972900390625,960900,0.0,0
1994-01-04 00:00:00-05:00,27.377730156859535,27.451276779174805,27.3409568457019,27.451276779174805,164300,0.0,0
1994-01-05 00:00:00-05:00,27.48806398820112,27.524837317951224,27.377743998950816,27.506450653076172,710900,0.0,0
1994-01-06 00:00:00-05:00,27.543223982826273,27.561610647701325,27.46967732332607,27.506450653076172,201000,0.0,0
1994-01-07 00:00:00-05:00,27.561608425406522,27.690315069154252,27.488061771836392,27.67192840576172,775500,0.0,0
1994-01-10 00:00:00-05:00,27.708706780005972,28.002893447875977,27.63516011303847,28.002893447875977,593700,0.0,0
